path,random_path,p_1,p_1_angles,p_1_nfev
graphs/main/all_8/graph_10032/10032.gml,graphs/main/all_8/graph_10032/angle_rounding_gamma/0.gml,0.7601820712371244,[0.89095841 1.9634954 ],30
graphs/main/all_8/graph_10033/10033.gml,graphs/main/all_8/graph_10033/angle_rounding_gamma/0.gml,0.7601820712371244,[0.89095843 0.39269907],36
graphs/main/all_8/graph_10034/10034.gml,graphs/main/all_8/graph_10034/angle_rounding_gamma/0.gml,0.7791377535058842,[ 0.66934062 -2.78267846],33
graphs/main/all_8/graph_10035/10035.gml,graphs/main/all_8/graph_10035/angle_rounding_gamma/0.gml,0.7823084597454553,[-0.56221365 -0.34590554],30
graphs/main/all_8/graph_10036/10036.gml,graphs/main/all_8/graph_10036/angle_rounding_gamma/0.gml,0.7017065272958072,[0.89095843 0.39269907],36
graphs/main/all_8/graph_10037/10037.gml,graphs/main/all_8/graph_10037/angle_rounding_gamma/0.gml,0.7017065272958072,[-0.8909584   1.17809724],30
graphs/main/all_8/graph_10038/10038.gml,graphs/main/all_8/graph_10038/angle_rounding_gamma/0.gml,0.7791377535058843,[-6.95252593 -9.78369216],63
graphs/main/all_8/graph_10039/10039.gml,graphs/main/all_8/graph_10039/angle_rounding_gamma/0.gml,0.7823084597454554,[0.56221367 1.91670186],54
graphs/main/all_8/graph_1004/1004.gml,graphs/main/all_8/graph_1004/angle_rounding_gamma/0.gml,0.6678131753033733,[ 0.70632522 -1.21778038],30
graphs/main/all_8/graph_10040/10040.gml,graphs/main/all_8/graph_10040/angle_rounding_gamma/0.gml,0.7017065272958072,[ 0.89095843 -2.74889358],24
graphs/main/all_8/graph_10041/10041.gml,graphs/main/all_8/graph_10041/angle_rounding_gamma/0.gml,0.7823084597454553,[0.56221366 3.48749819],36
graphs/main/all_8/graph_10042/10042.gml,graphs/main/all_8/graph_10042/angle_rounding_gamma/0.gml,0.7823084597454553,[0.56221367 1.91670186],24
graphs/main/all_8/graph_10043/10043.gml,graphs/main/all_8/graph_10043/angle_rounding_gamma/0.gml,0.8475008313909099,[0.56221367 1.91670186],24
graphs/main/all_8/graph_10044/10044.gml,graphs/main/all_8/graph_10044/angle_rounding_gamma/0.gml,0.8207699982069937,[-0.56221365  2.79568711],42
graphs/main/all_8/graph_10045/10045.gml,graphs/main/all_8/graph_10045/angle_rounding_gamma/0.gml,0.6515846324889638,[-0.89095841 -1.96349541],24
graphs/main/all_8/graph_10046/10046.gml,graphs/main/all_8/graph_10046/angle_rounding_gamma/0.gml,0.7017065272958072,[-7.17414374  1.17809724],33
graphs/main/all_8/graph_10047/10047.gml,graphs/main/all_8/graph_10047/angle_rounding_gamma/0.gml,0.7260250563371586,[-0.56177803 -3.48962858],30
graphs/main/all_8/graph_10048/10048.gml,graphs/main/all_8/graph_10048/angle_rounding_gamma/0.gml,0.6428571428571429,[1.57079635 1.96349541],36
graphs/main/all_8/graph_10049/10049.gml,graphs/main/all_8/graph_10049/angle_rounding_gamma/0.gml,0.7260250563371587,[-0.56177802 -0.34803592],60
graphs/main/all_8/graph_1005/1005.gml,graphs/main/all_8/graph_1005/angle_rounding_gamma/0.gml,0.7420146392259704,[0.70632523 1.92381227],36
graphs/main/all_8/graph_10050/10050.gml,graphs/main/all_8/graph_10050/angle_rounding_gamma/0.gml,0.6923076923076923,[1.57079632 1.96349541],36
graphs/main/all_8/graph_10051/10051.gml,graphs/main/all_8/graph_10051/angle_rounding_gamma/0.gml,0.7818731375938632,[-0.56177802 -1.91883226],45
graphs/main/all_8/graph_10052/10052.gml,graphs/main/all_8/graph_10052/angle_rounding_gamma/0.gml,0.7818731375938632,[-0.56177802  1.2227604 ],45
graphs/main/all_8/graph_10053/10053.gml,graphs/main/all_8/graph_10053/angle_rounding_gamma/0.gml,0.7617393420514444,[-0.56177802  1.2227604 ],45
graphs/main/all_8/graph_10054/10054.gml,graphs/main/all_8/graph_10054/angle_rounding_gamma/0.gml,0.5769230769230769,[-0.29375734  2.18027821],3
graphs/main/all_8/graph_10055/10055.gml,graphs/main/all_8/graph_10055/angle_rounding_gamma/0.gml,0.6822127709210302,[-0.70830267 -0.39269908],30
graphs/main/all_8/graph_10056/10056.gml,graphs/main/all_8/graph_10056/angle_rounding_gamma/0.gml,0.6822127709210302,[-0.70830267 -1.9634954 ],27
graphs/main/all_8/graph_10057/10057.gml,graphs/main/all_8/graph_10057/angle_rounding_gamma/0.gml,0.7518189942766141,[0.57097181 1.93120135],27
graphs/main/all_8/graph_10058/10058.gml,graphs/main/all_8/graph_10058/angle_rounding_gamma/0.gml,0.733831923256856,[-0.57097181  1.21039131],30
graphs/main/all_8/graph_10059/10059.gml,graphs/main/all_8/graph_10059/angle_rounding_gamma/0.gml,0.733831923256856,[0.57097181 0.36040502],33
graphs/main/all_8/graph_1006/1006.gml,graphs/main/all_8/graph_1006/angle_rounding_gamma/0.gml,0.7178131753033733,[ 0.70632521 -1.21778038],39
graphs/main/all_8/graph_10060/10060.gml,graphs/main/all_8/graph_10060/angle_rounding_gamma/0.gml,0.733831923256856,[0.57097182 0.36040502],24
graphs/main/all_8/graph_10061/10061.gml,graphs/main/all_8/graph_10061/angle_rounding_gamma/0.gml,0.7017065272958072,[0.89095839 3.53429174],24
graphs/main/all_8/graph_10062/10062.gml,graphs/main/all_8/graph_10062/angle_rounding_gamma/0.gml,0.7017065272958072,[0.89095844 1.96349541],24
graphs/main/all_8/graph_10063/10063.gml,graphs/main/all_8/graph_10063/angle_rounding_gamma/0.gml,0.7902805327381527,[-0.57097181 -0.36040502],39
graphs/main/all_8/graph_10064/10064.gml,graphs/main/all_8/graph_10064/angle_rounding_gamma/0.gml,0.7017065272958072,[ 0.89095843 -2.74889357],24
graphs/main/all_8/graph_10065/10065.gml,graphs/main/all_8/graph_10065/angle_rounding_gamma/0.gml,0.7902805327381527,[ 0.57097182 -2.78118763],33
graphs/main/all_8/graph_10066/10066.gml,graphs/main/all_8/graph_10066/angle_rounding_gamma/0.gml,0.7902805327381526,[0.57097181 0.36040502],24
graphs/main/all_8/graph_10067/10067.gml,graphs/main/all_8/graph_10067/angle_rounding_gamma/0.gml,0.7902805327381526,[ 0.57097181 -2.78118764],24
graphs/main/all_8/graph_10068/10068.gml,graphs/main/all_8/graph_10068/angle_rounding_gamma/0.gml,0.7695462089711416,[ 0.57097181 -2.78118764],45
graphs/main/all_8/graph_10069/10069.gml,graphs/main/all_8/graph_10069/angle_rounding_gamma/0.gml,0.7536413423496017,[0.70830267 1.9634954 ],30
graphs/main/all_8/graph_1007/1007.gml,graphs/main/all_8/graph_1007/angle_rounding_gamma/0.gml,0.7626146710950504,[-1.19606189 -1.96349541],24
graphs/main/all_8/graph_10070/10070.gml,graphs/main/all_8/graph_10070/angle_rounding_gamma/0.gml,0.7536413423496017,[ 0.70830267 -1.17809725],39
graphs/main/all_8/graph_10071/10071.gml,graphs/main/all_8/graph_10071/angle_rounding_gamma/0.gml,0.811613753299571,[ 0.70830267 -1.17809724],27
graphs/main/all_8/graph_10072/10072.gml,graphs/main/all_8/graph_10072/angle_rounding_gamma/0.gml,0.811613753299571,[0.70830267 1.9634954 ],30
graphs/main/all_8/graph_10073/10073.gml,graphs/main/all_8/graph_10073/angle_rounding_gamma/0.gml,0.8149597431050234,[0.52412183 0.32915838],45
graphs/main/all_8/graph_10074/10074.gml,graphs/main/all_8/graph_10074/angle_rounding_gamma/0.gml,0.7924626185975219,[0.52412184 1.89995472],42
graphs/main/all_8/graph_10075/10075.gml,graphs/main/all_8/graph_10075/angle_rounding_gamma/0.gml,0.7731522148380325,[ 0.70830267 -1.17809724],27
